,Unnamed: 0,price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon
11460,11460,14150000,16.46522518205352,53.6,2,15,16,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/312225696/,"проезд Одоевского, 3К6",55.600888,37.508571
11466,11466,15500000,16.556350581889475,49.6,3,8,9,метро Ясенево,17 минут пешком,1,17,https://www.cian.ru/sale/flat/313145729/,"ул. Айвазовского, 6К1",55.617103,37.539751
11472,11472,21950000,16.904277697485455,76.0,3,12,17,метро Ясенево,19 минут пешком,1,19,https://www.cian.ru/sale/flat/310793290/,"Вильнюсская ул., 15",55.597673,37.519027
11478,11478,14300000,16.475770095230136,48.8,3,9,9,метро Ясенево,18 минут пешком,1,18,https://www.cian.ru/sale/flat/301881389/,"ул. Рокотова, 4К2",55.61209,37.552471
11484,11484,13900000,16.44739939810092,54.4,2,1,16,метро Ясенево,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314729367/,"Голубинская ул., 7К2",55.605999,37.514805
11490,11490,10300000,16.147654453199863,44.4,2,1,9,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/307907695/,"ул. Инессы Арманд, 4К1",55.591783,37.545087
11499,11499,15500000,16.556350581889475,72.1,4,1,16,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315872859/,"ул. Инессы Арманд, 8/17",55.589773,37.544593
11505,11505,16350000,16.609738455307536,67.9,3,7,9,метро Ясенево,16 минут пешком,1,16,https://www.cian.ru/sale/flat/304004832/,"Голубинская ул., 7К5",55.604147,37.515694
11511,11511,18700000,16.744034081824815,73.4,3,4,17,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315608083/,"ул. Инессы Арманд, 8/17",55.589773,37.544593
11517,11517,16000000,16.588099280204055,60.8,3,9,9,метро Ясенево,6 минут пешком,1,6,https://www.cian.ru/sale/flat/314798368/,"Литовский бул., 46К2",55.606766,37.540739
11523,11523,10100000,16.12804598181149,33.0,1,5,9,метро Ясенево,14 минут пешком,1,14,https://www.cian.ru/sale/flat/313201714/,"Новоясеневский просп., 12К3",55.607473,37.516952
11529,11529,11980000,16.298749150651577,46.0,2,1,8,метро Ясенево,7 минут пешком,1,7,https://www.cian.ru/sale/flat/315562199/,"ул. Паустовского, 4",55.601823,37.540488
11535,11535,16600000,16.62491325332677,53.2,2,8,16,метро Ясенево,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315438665/,"Соловьиный проезд, 6",55.615329,37.550235
11541,11541,17800000,16.694709015262312,53.8,2,16,16,метро Ясенево,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316215772/,"Соловьиный проезд, 4К1",55.616529,37.548393
11547,11547,15499000,16.556286063679188,49.6,3,8,9,метро Ясенево,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316438444/,"ул. Айвазовского, 6К1",55.617103,37.539751
11556,11556,16250000,16.603603466740022,60.0,3,4,9,метро Ясенево,20 минут пешком,1,20,https://www.cian.ru/sale/flat/302833749/,"проезд Карамзина, 1К3",55.593731,37.538269
11562,11562,17500000,16.67771143889374,78.0,3,1,16,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/309435492/,"Голубинская ул., 32/2",55.594387,37.544944
11568,11568,11250000,16.235878686614704,36.9,1,1,9,метро Ясенево,5 минут пешком,1,5,https://www.cian.ru/sale/flat/315505648/,"Новоясеневский просп., 32К3",55.602123,37.538161
11574,11574,16500000,16.61887093887081,64.0,3,2,9,метро Ясенево,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/311566780/,"Профсоюзная ул., 152К4",55.623585,37.503396
11580,11580,15000000,16.523560759066484,59.6,3,1,9,метро Ясенево,15 минут пешком,1,15,https://www.cian.ru/sale/flat/310236206/,"Литовский бул., 15К5",55.607117,37.549848
11586,11586,23999000,16.993522720777474,76.0,3,16,16,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/316477250/,"проезд Карамзина, 9К1",55.591218,37.538889
11592,11592,13000000,16.38045991542581,44.0,2,9,9,метро Ясенево,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315721921/,"проезд Карамзина, 1К3",55.593731,37.538269
11598,11598,9950000,16.113083109134777,32.0,1,6,9,метро Ясенево,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314623284/,"Литовский бул., 15К5",55.607117,37.549848
11607,11607,9500000,16.06680235657077,32.6,1,1,9,метро Ясенево,15 минут пешком,1,15,https://www.cian.ru/sale/flat/315856920/,"ул. Рокотова, 7К2",55.609523,37.549759
11613,11613,18000000,16.70588231586044,58.5,3,6,9,метро Ясенево,15 минут пешком,1,15,https://www.cian.ru/sale/flat/307911267/,"Литовский бул., 15К5",55.607117,37.549848
11619,11619,16500000,16.61887093887081,53.6,2,15,16,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/316241238/,"проезд Одоевского, 11К5",55.599245,37.512353
11625,11625,13900000,16.44739939810092,47.4,2,8,14,метро Ясенево,16 минут пешком,1,16,https://www.cian.ru/sale/flat/307792460/,"Новоясеневский просп., 3В",55.612619,37.518425
11631,11631,16000000,16.588099280204055,59.2,3,3,9,метро Ясенево,15 минут пешком,1,15,https://www.cian.ru/sale/flat/310431646/,"Голубинская ул., 15/10",55.600923,37.518479
11637,11637,16999000,16.648665076760906,53.6,2,3,16,метро Ясенево,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315164308/,"проезд Одоевского, 11К2",55.599809,37.514634
11643,11643,16300000,16.60667566577699,59.2,3,3,9,метро Ясенево,16 минут пешком,1,16,https://www.cian.ru/sale/flat/309331130/,"Голубинская ул., 7К5",55.604147,37.515694
11649,11649,15700000,16.569171270318538,57.2,2,5,24,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/312937545/,"проезд Одоевского, 3К7",55.600165,37.508858
11655,11655,8800000,15.990262279448435,32.6,1,3,9,метро Ясенево,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315044864/,"проезд Карамзина, 1К3",55.593731,37.538269
11661,11661,20000000,16.811242831518264,45.0,2,3,14,метро Ясенево,16 минут пешком,1,16,https://www.cian.ru/sale/flat/314173272/,"Новоясеневский просп., 3В",55.612619,37.518425
11667,11667,10000000,16.11809565095832,36.5,1,1,9,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315114564/,"ул. Инессы Арманд, 4К2",55.592479,37.544009
11673,11673,12000000,16.300417207752275,44.7,2,1,9,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/315251619/,"ул. Инессы Арманд, 4К2",55.592479,37.544009
11679,11679,12300000,16.325109820342647,44.7,2,1,9,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/313439943/,"ул. Инессы Арманд, 4К2",55.592479,37.544009
11685,11685,13400000,16.41076526492114,53.9,2,11,16,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/309816475/,"ул. Инессы Арманд, 8/17",55.589773,37.544593
11781,11781,35382900,17.3817392105499,134.2,3,12,14,метро Ясенево,13 минут пешком,1,13,https://www.cian.ru/sale/flat/313194412/,"Новоясеневский просп., 3В",55.612619,37.518425
12171,12171,29880576,17.212719195151525,106.2,3,12,14,метро Ясенево,13 минут пешком,1,13,https://www.cian.ru/sale/flat/313194398/,"Новоясеневский просп., 3В",55.612619,37.518425
12555,12555,13200000,16.3957273875566,32.0,1,5,9,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316727972/,"Трифоновская ул., 57К1",55.791294,37.630553
12561,12561,26000000,17.073607095985757,72.0,3,2,5,метро Марьина Роща,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308700052/,"Вадковский пер., 24/35С1",55.790453,37.599175
12567,12567,139000000,18.749984491094967,109.0,3,5,12,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314600078/,"ул. Советской Армии, 6",55.787163,37.617797
12573,12573,25000000,17.034386382832476,76.0,3,3,5,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315191072/,"Октябрьская ул., 4",55.78522,37.614725
12579,12579,39000000,17.47907220409392,71.9,2,9,9,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315383879/,"Шереметьевская ул., 26",55.805422,37.617186
12585,12585,13690000,16.43217619726463,38.1,1,12,22,метро Марьина Роща,10 минут пешком,1,10,https://www.cian.ru/sale/flat/311741501/,"Шереметьевская ул., 27",55.803044,37.614824
12594,12594,16700000,16.630919277386983,53.6,2,8,16,метро Марьина Роща,8 минут пешком,1,8,https://www.cian.ru/sale/flat/314713325/,"Октябрьская ул., 105К1",55.799168,37.610395
12600,12600,13700000,16.432906390798355,41.7,2,1,8,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/304142014/,"ул. Верземнека, 1",55.789315,37.628694
12606,12606,23500000,16.972510979114386,43.3,2,25,55,метро Марьина Роща,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/308933749/,"ул. 4-я Марьиной рощи, 12к2",55.797928,37.625253
12612,12612,13900000,16.44739939810092,29.8,1,12,35,метро Марьина Роща,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316638713/,"проезд Веткин, вл2",55.803089,37.621956
12618,12618,14900000,16.51687177091569,38.8,1,5,14,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316340781/,"Октябрьская ул., 19",55.787492,37.613081
12624,12624,21300000,16.874217630679652,50.9,3,4,6,метро Марьина Роща,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315634992/,"ул. Гиляровского, 56",55.786764,37.633149
12630,12630,39950000,17.503139230176558,83.0,2,1,4,метро Марьина Роща,13 минут пешком,1,13,https://www.cian.ru/sale/flat/315958295/,"проезд 12-й Марьиной рощи, 8С2",55.805316,37.618507
12636,12636,31000000,17.24949776244942,103.7,4,2,6,метро Марьина Роща,9 минут пешком,1,9,https://www.cian.ru/sale/flat/316378297/,"ул. Сущевский Вал, 22",55.792478,37.60496
12642,12642,21900000,16.90199719478673,52.4,2,12,14,метро Марьина Роща,13 минут пешком,1,13,https://www.cian.ru/sale/flat/313725824/,"Трифоновская ул., 54к1",55.788733,37.629888
12648,12648,185169600,19.03678271983453,333.0,5,3,18,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/307661668/,"Октябрьский пер., 5",55.786303,37.612623
12654,12654,41900000,17.550796384892365,85.0,3,29,55,метро Марьина Роща,7 минут пешком,1,7,https://www.cian.ru/sale/flat/308474515/,"ул. 4-я Марьиной рощи, 12К1",55.798257,37.624543
12660,12660,28388888,17.16150835896066,55.4,3,4,5,метро Марьина Роща,20 минут пешком,1,20,https://www.cian.ru/sale/flat/314448978/,"Вадковский пер., 4/6",55.788935,37.594216
12666,12666,50000000,17.72753356339242,70.0,2,7,17,метро Марьина Роща,14 минут пешком,1,14,https://www.cian.ru/sale/flat/243775002/,"Тихвинская ул., 39",55.791289,37.598968
12672,12672,28000000,17.14771506813948,42.3,1,4,14,метро Марьина Роща,5 минут пешком,1,5,https://www.cian.ru/sale/flat/316071062/,"1-я Ямская ул., 6",55.79431,37.611491
12678,12678,18800000,16.749367427800177,40.0,1,3,25,метро Марьина Роща,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316812291/,"проезд 17-й Марьиной рощи, 1",55.807375,37.611446
12684,12684,39900000,17.50188688186009,46.6,2,8,15,метро Марьина Роща,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316246764/,"3-й Самотечный пер., 2",55.779069,37.615866
12690,12690,11100000,16.222455666282563,29.5,1,4,9,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/308691320/,"ул. Сущевский Вал, 23",55.793009,37.601367
12696,12696,16000000,16.588099280204055,38.9,2,8,12,метро Марьина Роща,13 минут пешком,1,13,https://www.cian.ru/sale/flat/313308370/,"ул. Образцова, 8А",55.786936,37.609137
